,期数,红球号码_1,红球号码_2,红球号码_3,红球号码_4,红球号码_5,红球号码_6,红球号码_7,红球号码_8,红球号码_9,红球号码_10,红球号码_11,红球号码_12,红球号码_13
13500,20220318055,4,4,4,1,16,12,14,8,14,13,11,12,10
13501,20220318054,1,1,4,1,16,13,13,10,14,11,13,8,6
13502,20220318053,1,4,4,3,15,13,12,11,15,12,13,9,7
13503,20220318052,2,2,4,2,12,12,10,12,18,15,13,12,11
13504,20220318051,2,4,4,3,15,11,14,7,15,14,11,13,10
13505,20220318050,4,4,4,1,16,14,12,12,14,13,11,12,11
13506,20220318049,1,1,1,1,16,12,14,8,14,10,14,6,4
13507,20220318048,1,1,4,3,15,13,12,11,15,12,13,9,7
13508,20220318047,1,4,4,2,14,12,12,10,16,13,13,10,13
13509,20220318046,4,4,4,2,13,12,11,11,17,15,12,13,11
13510,20220318045,2,4,4,2,13,12,11,11,17,16,11,15,11
13511,20220318044,1,4,4,1,18,12,16,6,12,11,11,10,3
13512,20220318043,4,4,4,1,16,15,11,14,14,11,13,8,7
13513,20220318042,1,4,4,1,16,13,13,10,14,11,13,8,6
13514,20220318041,2,4,4,2,14,12,12,10,16,12,14,8,6
13515,20220318040,4,4,4,1,16,12,14,8,14,12,12,10,3
13516,20220318039,1,4,4,1,16,13,13,10,14,11,13,8,6
13517,20220318038,2,4,4,3,15,15,10,15,15,14,11,13,8
13518,20220318037,1,4,4,1,18,14,14,10,12,11,11,10,13
13519,20220318036,2,4,4,2,14,14,10,14,16,12,14,8,7
13520,20220318035,4,4,4,1,16,11,15,6,14,11,13,8,1
13521,20220318034,1,4,4,1,16,12,14,8,14,10,14,6,4
13522,20220318033,4,4,4,2,14,12,12,10,16,12,14,8,6
13523,20220318032,2,4,4,2,14,11,13,8,16,13,13,10,3
13524,20220318031,4,4,4,1,16,13,13,10,14,13,11,12,12
13525,20220318030,2,4,4,1,16,14,12,12,14,12,12,10,9
13526,20220318029,1,4,4,1,19,16,13,13,11,11,10,11,8
13527,20220318028,2,4,4,2,14,14,10,14,16,11,15,6,7
13528,20220318027,1,4,4,1,16,11,15,6,14,11,13,8,1
13529,20220318026,2,4,4,2,13,11,12,9,17,12,15,7,4
13530,20220318025,4,4,4,2,14,11,13,8,16,14,12,12,10
13531,20220318024,1,4,4,2,14,11,13,8,16,13,13,10,3
13532,20220318023,2,2,4,2,12,11,11,10,18,15,13,12,12
13533,20220318022,2,4,4,2,14,11,13,8,16,15,11,14,10
13534,20220318021,4,4,4,1,16,13,13,10,14,13,11,12,12
13535,20220318020,2,4,4,1,16,14,12,12,14,12,12,10,9
13536,20220318019,4,4,4,1,17,13,14,9,13,10,13,7,4
13537,20220318018,1,1,4,1,17,14,13,11,13,10,13,7,5
13538,20220318017,1,4,4,2,14,12,12,10,16,11,15,6,6
13539,20220318016,2,2,4,2,13,10,13,7,17,13,14,9,1
13540,20220318015,2,4,4,2,14,13,11,12,16,16,10,16,11
13541,20220318014,4,4,4,3,15,13,12,11,15,14,11,13,11
13542,20220318013,1,4,4,3,15,11,14,7,15,11,14,7,4
13543,20220318012,2,2,4,2,12,11,11,10,18,14,14,10,13
13544,20220318011,2,4,4,2,13,10,13,7,17,15,12,13,10
13545,20220318010,1,4,4,1,16,12,14,8,14,13,11,12,10
13546,20220318009,2,4,4,3,15,12,13,9,15,11,14,7,4
13547,20220318008,1,1,4,1,17,13,14,9,13,11,12,9,4
13548,20220318007,1,4,4,1,16,14,12,12,14,11,13,8,7
13549,20220318006,2,4,4,2,13,12,11,11,17,13,14,9,7
13550,20220318005,1,4,4,1,19,12,17,5,11,10,11,9,1
13551,20220318004,2,4,4,2,14,13,11,12,16,10,16,4,5
13552,20220319179,1,4,4,1,18,17,11,16,12,10,12,8,7
13553,20220319178,2,4,4,2,14,14,10,14,16,12,14,8,7
13554,20220319177,1,4,4,1,17,13,14,9,13,12,11,11,10
13555,20220319176,4,4,4,1,16,14,12,12,14,11,13,8,7
13556,20220319175,4,4,4,1,16,14,12,12,14,12,12,10,9
13557,20220319174,2,4,4,1,16,14,12,12,14,12,12,10,9
13558,20220319173,1,1,1,1,18,14,14,10,12,10,12,8,6
13559,20220319172,1,1,1,1,17,15,12,13,13,10,13,7,7
13560,20220319171,1,1,4,3,15,12,13,9,15,10,15,5,4
13561,20220319170,1,4,4,2,14,13,11,12,16,14,12,12,11
13562,20220319169,2,2,4,2,13,12,11,11,17,15,12,13,11
13563,20220319168,2,4,4,2,14,10,14,6,16,13,13,10,3
13564,20220319167,1,1,4,1,18,13,15,8,12,11,11,10,3
13565,20220319166,1,4,4,3,15,14,11,13,15,11,14,7,7
13566,20220319165,2,4,4,2,13,11,12,9,17,13,14,9,4
13567,20220319164,1,4,4,1,17,12,15,7,13,12,11,11,2
13568,20220319163,2,2,4,2,13,12,11,11,17,12,15,7,5
13569,20220319162,2,4,4,3,15,11,14,7,15,13,12,11,2
13570,20220319161,4,4,4,1,16,12,14,8,14,11,13,8,4
13571,20220319160,1,4,4,1,16,14,12,12,14,12,12,10,9
13572,20220319159,2,4,4,2,13,12,11,11,17,13,14,9,7
13573,20220319158,1,4,4,1,17,12,15,7,13,12,11,11,2
13574,20220319157,2,4,4,3,15,14,11,13,15,12,13,9,7
13575,20220319156,1,1,4,1,17,13,14,9,13,11,12,9,4
13576,20220319155,1,4,4,2,14,12,12,10,16,11,15,6,6
13577,20220319154,2,4,4,2,11,11,10,11,19,16,13,13,11
13578,20220319153,4,4,4,1,16,11,15,6,14,14,10,14,10
13579,20220319152,4,4,4,1,16,14,12,12,14,12,12,10,9
13580,20220319151,1,4,4,1,16,13,13,10,14,11,13,8,6
13581,20220319150,4,4,4,2,14,12,12,10,16,12,14,8,6
13582,20220319149,2,4,4,2,14,10,14,6,16,12,14,8,1
13583,20220319148,1,1,4,1,17,14,13,11,13,13,10,13,11
13584,20220319147,1,4,4,1,16,15,11,14,14,12,12,10,9
13585,20220319146,4,4,4,3,15,13,12,11,15,12,13,9,7
13586,20220319145,2,4,4,3,15,12,13,9,15,12,13,9,4
13587,20220319144,1,4,4,1,16,14,12,12,14,13,11,12,11
13588,20220319143,2,2,4,2,13,11,12,9,17,12,15,7,4
13589,20220319142,2,4,4,2,14,11,13,8,16,14,12,12,10
13590,20220319141,1,1,4,1,16,12,14,8,14,12,12,10,3
13591,20220319140,1,4,4,3,15,12,13,9,15,11,14,7,4
13592,20220319139,2,4,4,2,14,13,11,12,16,14,12,12,11
13593,20220319138,1,1,4,3,15,11,14,7,15,12,13,9,1
13594,20220319137,1,4,4,2,14,11,13,8,16,12,14,8,4
13595,20220319136,4,4,4,2,13,11,12,9,17,14,13,11,10
13596,20220319135,4,4,4,2,13,11,12,9,17,15,12,13,10
13597,20220319134,2,4,4,2,13,11,12,9,17,15,12,13,10
13598,20220319133,1,4,4,1,18,13,15,8,12,12,10,12,10
13599,20220319132,2,4,4,3,15,15,10,15,15,12,13,9,7
13600,20220319131,1,4,4,1,17,14,13,11,13,12,11,11,11
13601,20220319130,2,4,4,2,13,13,10,13,17,13,14,9,7
13602,20220319129,1,4,4,1,16,12,14,8,14,13,11,12,10
13603,20220319128,2,4,4,2,14,13,11,12,16,13,13,10,9
13604,20220319127,1,4,4,3,15,12,13,9,15,13,12,11,10
13605,20220319126,2,2,4,2,13,11,12,9,17,13,14,9,4
13606,20220319125,2,4,4,1,16,11,15,6,14,12,12,10,3
13607,20220319124,4,4,4,1,17,14,13,11,13,11,12,9,7
13608,20220319123,1,4,4,1,17,14,13,11,13,10,13,7,5
13609,20220319122,2,2,2,2,13,11,12,9,17,11,16,5,4
13610,20220319121,2,2,4,2,14,11,13,8,16,14,12,12,10
13611,20220319120,2,4,4,1,16,13,13,10,14,13,11,12,12
13612,20220319119,1,1,4,1,17,14,13,11,13,11,12,9,7
13613,20220319118,1,4,4,2,14,12,12,10,16,11,15,6,6
13614,20220319117,2,2,4,2,12,10,12,8,18,14,14,10,3
13615,20220319116,2,4,4,2,14,10,14,6,16,14,12,12,2
13616,20220319115,1,4,4,1,18,13,15,8,12,11,11,10,3
13617,20220319114,4,4,4,2,13,12,11,11,17,11,16,5,5
13618,20220319113,2,4,4,2,13,10,13,7,17,14,13,11,2
13619,20220319112,4,4,4,2,14,11,13,8,16,14,12,12,10
13620,20220319111,2,4,4,2,14,13,11,12,16,15,11,14,11
13621,20220319110,1,4,4,3,15,13,12,11,15,14,11,13,11
13622,20220319109,2,4,4,2,13,11,12,9,17,13,14,9,4
13623,20220319108,1,4,4,1,18,13,15,8,12,12,10,12,10
13624,20220319107,4,4,4,3,15,13,12,11,15,10,15,5,5
13625,20220319106,4,4,4,3,15,13,12,11,15,13,12,11,11
13626,20220319105,4,4,4,3,15,12,13,9,15,12,13,9,4
13627,20220319104,2,4,4,3,15,11,14,7,15,11,14,7,4
13628,20220319103,1,4,4,1,16,12,14,8,14,11,13,8,4
13629,20220319102,4,4,4,3,15,15,10,15,15,14,11,13,8
13630,20220319101,2,4,4,3,15,12,13,9,15,12,13,9,4
13631,20220319100,1,4,4,1,17,14,13,11,13,12,11,11,11
13632,20220319099,2,4,4,2,13,12,11,11,17,12,15,7,5
13633,20220319098,1,4,4,1,16,11,15,6,14,12,12,10,3
13634,20220319097,2,2,4,2,13,12,11,11,17,13,14,9,7
13635,20220319096,2,4,4,1,16,11,15,6,14,12,12,10,3
13636,20220319095,1,4,4,1,17,14,13,11,13,11,12,9,7
13637,20220319094,2,2,4,2,13,13,10,13,17,13,14,9,7
13638,20220319093,2,4,4,3,15,12,13,9,15,14,11,13,10
13639,20220319092,1,4,4,1,16,13,13,10,14,12,12,10,13
13640,20220319091,2,2,4,2,14,11,13,8,16,11,15,6,4
13641,20220319090,2,4,4,1,18,13,15,8,12,11,11,10,3
13642,20220319089,1,4,4,1,19,18,11,17,11,11,10,11,8
13643,20220319088,2,4,4,3,15,15,10,15,15,11,14,7,7
13644,20220319087,1,4,4,1,16,14,12,12,14,13,11,12,11
13645,20220319086,2,4,4,2,14,13,11,12,16,13,13,10,9
13646,20220319085,1,4,4,1,17,14,13,11,13,13,10,13,11
13647,20220319084,2,4,4,2,14,14,10,14,16,13,13,10,9
13648,20220319083,1,4,4,3,15,12,13,9,15,13,12,11,10
13649,20220319082,2,2,4,2,13,10,13,7,17,12,15,7,4
13650,20220319081,2,4,4,2,14,11,13,8,16,14,12,12,10
13651,20220319080,4,4,4,3,15,12,13,9,15,13,12,11,10
13652,20220319079,1,4,4,3,15,12,13,9,15,12,13,9,4
13653,20220319078,2,4,4,2,13,13,10,13,17,15,12,13,11
13654,20220319077,1,4,4,3,15,12,13,9,15,14,11,13,10
13655,20220319076,2,4,4,2,14,11,13,8,16,12,14,8,4
13656,20220319075,4,4,4,1,16,12,14,8,14,12,12,10,3
13657,20220319074,1,4,4,1,16,13,13,10,14,11,13,8,6
13658,20220319073,4,4,4,2,14,13,11,12,16,13,13,10,9
13659,20220319072,1,4,4,2,14,11,13,8,16,13,13,10,3
13660,20220319071,2,2,4,2,13,12,11,11,17,15,12,13,11
13661,20220319070,2,4,4,2,14,12,12,10,16,15,11,14,12
13662,20220319069,1,4,4,1,17,13,14,9,13,12,11,11,10
13663,20220319068,2,4,4,3,15,12,13,9,15,10,15,5,4
13664,20220319067,4,4,4,1,16,13,13,10,14,12,12,10,13
13665,20220319066,4,4,4,1,16,13,13,10,14,11,13,8,6
13666,20220319065,1,4,4,1,16,16,10,16,14,14,10,14,8
13667,20220319064,2,2,4,2,14,12,12,10,16,12,14,8,6
13668,20220319063,2,4,4,3,15,11,14,7,15,12,13,9,1
13669,20220319062,1,1,4,1,17,14,13,11,13,12,11,11,11
13670,20220319061,1,4,4,3,15,14,11,13,15,12,13,9,7
13671,20220319060,2,4,4,2,14,11,13,8,16,12,14,8,4
13672,20220319059,1,4,4,3,15,13,12,11,15,14,11,13,11
13673,20220319058,2,2,4,2,12,10,12,8,18,13,15,8,4
13674,20220319057,2,4,4,2,13,10,13,7,17,15,12,13,10
13675,20220319056,4,4,4,1,17,11,16,5,13,11,12,9,1
13676,20220319055,1,4,4,1,17,14,13,11,13,10,13,7,5
13677,20220319054,2,4,4,2,14,13,11,12,16,12,14,8,7
13678,20220319053,1,4,4,1,18,13,15,8,12,11,11,10,3
13679,20220319052,2,4,4,2,13,13,10,13,17,12,15,7,7
13680,20220319051,4,4,4,2,14,12,12,10,16,15,11,14,12
13681,20220319050,2,4,4,2,14,13,11,12,16,15,11,14,11
13682,20220319049,1,1,1,1,18,13,15,8,12,11,11,10,3
13683,20220319048,1,1,4,1,16,15,11,14,14,11,13,8,7
13684,20220319047,1,4,4,3,15,13,12,11,15,12,13,9,7
13685,20220319046,2,4,4,2,14,13,11,12,16,14,12,12,11
13686,20220319045,1,4,4,1,17,12,15,7,13,11,12,9,1
13687,20220319044,2,4,4,3,15,15,10,15,15,13,12,11,8
13688,20220319043,1,1,4,1,17,13,14,9,13,11,12,9,4
13689,20220319042,1,4,4,3,15,14,11,13,15,12,13,9,7
13690,20220319041,2,4,4,2,13,13,10,13,17,15,12,13,11
13691,20220319040,1,4,4,1,17,12,15,7,13,12,11,11,2
13692,20220319039,2,4,4,1,16,14,12,12,14,11,13,8,7
13693,20220319038,4,4,4,1,17,14,13,11,13,11,12,9,7
13694,20220319037,1,1,1,1,17,16,11,15,13,12,11,11,8
13695,20220319036,1,1,4,1,16,14,12,12,14,11,13,8,7
13696,20220319035,1,4,4,3,15,12,13,9,15,11,14,7,4
13697,20220319034,2,4,4,2,14,13,11,12,16,14,12,12,11
13698,20220319033,1,4,4,1,16,13,13,10,14,13,11,12,12
13699,20220319032,4,4,4,3,15,13,12,11,15,12,13,9,7
13700,20220319031,1,4,4,3,15,11,14,7,15,11,14,7,4
13701,20220319030,2,4,4,2,14,12,12,10,16,13,13,10,13
13702,20220319029,1,4,4,1,16,12,14,8,14,12,12,10,3
13703,20220319028,2,4,4,2,13,11,12,9,17,12,15,7,4
13704,20220319027,1,4,4,3,15,13,12,11,15,15,10,15,11
13705,20220319026,2,4,4,2,13,12,11,11,17,14,13,11,11
13706,20220319025,1,4,4,3,15,12,13,9,15,14,11,13,10
13707,20220319024,2,2,2,2,12,12,10,12,18,15,13,12,11
13708,20220319023,2,2,4,2,14,10,14,6,16,14,12,12,2
13709,20220319022,2,4,4,3,15,11,14,7,15,12,13,9,1
13710,20220319021,1,4,4,1,17,13,14,9,13,11,12,9,4
13711,20220319020,2,4,4,2,14,12,12,10,16,11,15,6,6
13712,20220319019,4,4,4,3,15,13,12,11,15,14,11,13,11
13713,20220319018,2,4,4,3,15,12,13,9,15,12,13,9,4
13714,20220319017,1,4,4,1,16,13,13,10,14,12,12,10,13
13715,20220319016,4,4,4,2,14,13,11,12,16,13,13,10,9
13716,20220319015,4,4,4,2,14,13,11,12,16,15,11,14,11
13717,20220319014,2,4,4,2,14,13,11,12,16,15,11,14,11
13718,20220319013,1,1,4,1,16,12,14,8,14,12,12,10,3
13719,20220319012,1,4,4,2,14,12,12,10,16,12,14,8,6
13720,20220319011,2,2,4,2,13,11,12,9,17,14,13,11,10
13721,20220319010,2,4,4,3,15,11,14,7,15,13,12,11,2
13722,20220319009,1,1,4,1,16,13,13,10,14,12,12,10,13
13723,20220319008,1,4,4,3,15,13,12,11,15,12,13,9,7
13724,20220319007,2,4,4,2,13,12,11,11,17,14,13,11,11
13725,20220319006,1,4,4,1,16,11,15,6,14,12,12,10,3
13726,20220319005,2,4,4,3,15,12,13,9,15,11,14,7,4
13727,20220319004,1,4,4,1,17,14,13,11,13,12,11,11,11
13728,20220320179,2,4,4,3,15,10,15,5,15,12,13,9,1
13729,20220320178,1,1,4,1,16,12,14,8,14,11,13,8,4
13730,20220320177,1,4,4,2,14,13,11,12,16,13,13,10,9
13731,20220320176,2,4,4,2,12,11,11,10,18,15,13,12,12
13732,20220320175,1,1,4,1,18,11,17,4,12,11,11,10,3
13733,20220320174,1,4,4,1,17,15,12,13,13,10,13,7,7
13734,20220320173,2,4,4,2,14,12,12,10,16,11,15,6,6
13735,20220320172,4,4,4,1,16,13,13,10,14,13,11,12,12
13736,20220320171,4,4,4,1,16,14,12,12,14,12,12,10,9
13737,20220320170,1,4,4,1,16,15,11,14,14,13,11,12,8
13738,20220320169,4,4,4,3,15,14,11,13,15,13,12,11,8
13739,20220320168,4,4,4,3,15,12,13,9,15,12,13,9,4
13740,20220320167,4,4,4,3,15,13,12,11,15,13,12,11,11
13741,20220320166,2,4,4,3,15,12,13,9,15,12,13,9,4
13742,20220320165,1,4,4,1,17,14,13,11,13,12,11,11,11
13743,20220320164,2,4,4,2,12,11,11,10,18,12,16,6,6
13744,20220320163,4,4,4,3,15,11,14,7,15,14,11,13,10
13745,20220320162,2,2,4,3,15,12,13,9,15,12,13,9,4
13746,20220320161,2,4,4,1,17,12,15,7,13,10,13,7,4
13747,20220320160,1,1,4,1,18,16,12,14,12,11,11,10,9
13748,20220320159,1,4,4,1,16,15,11,14,14,11,13,8,7
13749,20220320158,2,4,4,2,14,12,12,10,16,12,14,8,6
13750,20220320157,1,4,4,1,16,12,14,8,14,12,12,10,3
13751,20220320156,2,4,4,2,13,12,11,11,17,13,14,9,7
13752,20220320155,1,1,4,1,17,13,14,9,13,13,10,13,10
13753,20220320154,1,4,4,1,16,15,11,14,14,12,12,10,9
13754,20220320153,2,2,4,2,13,12,11,11,17,13,14,9,7
13755,20220320152,2,4,4,2,14,11,13,8,16,14,12,12,10
13756,20220320151,1,1,4,1,18,12,16,6,12,10,12,8,1
13757,20220320150,1,4,4,1,17,16,11,15,13,11,12,9,7
13758,20220320149,2,4,4,2,13,12,11,11,17,12,15,7,5
13759,20220320148,1,1,4,1,18,13,15,8,12,12,10,12,10
13760,20220320147,1,4,4,3,15,14,11,13,15,11,14,7,7
13761,20220320146,2,2,4,2,14,12,12,10,16,13,13,10,13
13762,20220320145,2,4,4,3,15,12,13,9,15,13,12,11,10
13763,20220320144,4,4,4,1,16,14,12,12,14,13,11,12,11
13764,20220320143,4,4,4,1,16,13,13,10,14,11,13,8,6
13765,20220320142,1,1,4,1,16,14,12,12,14,12,12,10,9
13766,20220320141,1,4,4,2,14,12,12,10,16,12,14,8,6
13767,20220320140,2,2,4,2,12,10,12,8,18,14,14,10,3
13768,20220320139,2,4,4,3,15,11,14,7,15,14,11,13,10
13769,20220320138,1,4,4,1,16,13,13,10,14,12,12,10,13
13770,20220320137,4,4,4,2,13,13,10,13,17,14,13,11,8
13771,20220320136,2,4,4,2,13,12,11,11,17,16,11,15,11
13772,20220320135,1,4,4,1,16,12,14,8,14,13,11,12,10
13773,20220320134,2,4,4,2,14,12,12,10,16,12,14,8,6
13774,20220320133,1,4,4,3,15,12,13,9,15,13,12,11,10
13775,20220320132,2,4,4,2,11,10,11,9,19,14,15,9,4
13776,20220320131,1,1,4,1,18,10,18,2,12,11,11,10,3
13777,20220320130,1,4,4,1,17,16,11,15,13,11,12,9,7
13778,20220320129,2,2,4,3,15,14,11,13,15,12,13,9,7
13779,20220320128,2,4,4,1,16,14,12,12,14,13,11,12,11
13780,20220320127,1,1,4,1,18,14,14,10,12,10,12,8,6
13781,20220320126,1,4,4,1,16,14,12,12,14,10,14,6,5
13782,20220320125,2,2,4,3,15,14,11,13,15,13,12,11,8
13783,20220320124,2,4,4,1,16,12,14,8,14,11,13,8,4
13784,20220320123,1,4,4,1,17,14,13,11,13,11,12,9,7
13785,20220320122,2,2,4,2,13,12,11,11,17,12,15,7,5
13786,20220320121,2,4,4,2,14,12,12,10,16,15,11,14,12
13787,20220320120,1,1,4,1,18,14,14,10,12,12,10,12,12
13788,20220320119,1,4,4,1,16,14,12,12,14,10,14,6,5
13789,20220320118,2,4,4,3,15,11,14,7,15,10,15,5,4
13790,20220320117,1,1,4,1,17,14,13,11,13,12,11,11,11
13791,20220320116,1,4,4,2,14,13,11,12,16,12,14,8,7
13792,20220320115,2,4,4,2,13,11,12,9,17,14,13,11,10
13793,20220320114,4,4,4,1,16,12,14,8,14,13,11,12,10
13794,20220320113,1,4,4,1,16,14,12,12,14,12,12,10,9
13795,20220320112,2,2,4,2,13,12,11,11,17,13,14,9,7
13796,20220320111,2,4,4,1,16,11,15,6,14,12,12,10,3
13797,20220320110,1,4,4,1,19,16,13,13,11,11,10,11,8
13798,20220320109,2,4,4,2,14,13,11,12,16,10,16,4,5
13799,20220320108,1,4,4,1,17,13,14,9,13,12,11,11,10
13800,20220320107,4,4,4,3,15,13,12,11,15,11,14,7,5
13801,20220320106,1,4,4,3,15,11,14,7,15,11,14,7,4
13802,20220320105,2,4,4,2,13,13,10,13,17,15,12,13,11
13803,20220320104,1,1,4,1,17,13,14,9,13,13,10,13,10
13804,20220320103,1,4,4,3,15,14,11,13,15,12,13,9,7
13805,20220320102,2,4,4,2,14,11,13,8,16,12,14,8,4
13806,20220320101,4,4,4,3,15,12,13,9,15,13,12,11,10
13807,20220320100,2,4,4,3,15,12,13,9,15,12,13,9,4
13808,20220320099,1,4,4,1,17,13,14,9,13,11,12,9,4
13809,20220320098,2,4,4,3,15,13,12,11,15,11,14,7,5
13810,20220320097,1,4,4,1,17,13,14,9,13,11,12,9,4
13811,20220320096,4,4,4,3,15,12,13,9,15,10,15,5,4
13812,20220320095,2,4,4,3,15,14,11,13,15,14,11,13,11
13813,20220320094,1,1,4,1,16,13,13,10,14,12,12,10,13
13814,20220320093,1,4,4,3,15,13,12,11,15,12,13,9,7
13815,20220320092,2,2,4,2,13,13,10,13,17,15,12,13,11
13816,20220320091,2,4,4,2,14,11,13,8,16,14,12,12,10
13817,20220320090,1,4,4,1,17,12,15,7,13,11,12,9,1
13818,20220320089,2,2,4,3,15,13,12,11,15,11,14,7,5
13819,20220320088,2,4,4,1,16,14,12,12,14,13,11,12,11
13820,20220320087,1,4,4,1,19,16,13,13,11,11,10,11,8
13821,20220320086,2,2,4,2,13,13,10,13,17,11,16,5,5
13822,20220320085,2,4,4,2,14,11,13,8,16,14,12,12,10
13823,20220320084,1,4,4,1,17,12,15,7,13,11,12,9,1
13824,20220320083,2,4,4,2,13,12,11,11,17,12,15,7,5
13825,20220320082,1,4,4,1,16,13,13,10,14,14,10,14,12
13826,20220320081,2,2,4,2,13,12,11,11,17,13,14,9,7
13827,20220320080,2,4,4,3,15,11,14,7,15,13,12,11,2
13828,20220320079,1,1,4,1,18,15,13,12,12,12,10,12,11
13829,20220320078,1,4,4,1,16,14,12,12,14,10,14,6,5
13830,20220320077,2,4,4,2,14,12,12,10,16,12,14,8,6
13831,20220320076,4,4,4,1,17,13,14,9,13,12,11,11,10
13832,20220320075,2,4,4,1,17,15,12,13,13,11,12,9,7
13833,20220320074,1,4,4,1,18,15,13,12,12,10,12,8,7
13834,20220320073,4,4,4,2,14,14,10,14,16,12,14,8,7
13835,20220320072,2,4,4,2,14,11,13,8,16,13,13,10,3
13836,20220320071,1,4,4,3,15,13,12,11,15,14,11,13,11
13837,20220320070,2,4,4,2,14,13,11,12,16,14,12,12,11
13838,20220320069,1,4,4,3,15,13,12,11,15,14,11,13,11
13839,20220320068,4,4,4,2,13,11,12,9,17,13,14,9,4
13840,20220320067,2,4,4,2,13,11,12,9,17,15,12,13,10
13841,20220320066,4,4,4,3,15,10,15,5,15,12,13,9,1
13842,20220320065,2,4,4,3,15,13,12,11,15,13,12,11,11
13843,20220320064,1,4,4,1,17,14,13,11,13,12,11,11,11
13844,20220320063,2,4,4,2,14,12,12,10,16,11,15,6,6
13845,20220320062,4,4,4,1,16,13,13,10,14,13,11,12,12
13846,20220320061,1,4,4,1,16,12,14,8,14,10,14,6,4
13847,20220320060,2,4,4,2,14,13,11,12,16,13,13,10,9
13848,20220320059,1,4,4,3,15,12,13,9,15,13,12,11,10
13849,20220320058,2,4,4,2,13,11,12,9,17,13,14,9,4
13850,20220320057,1,4,4,3,15,11,14,7,15,13,12,11,2
13851,20220320056,2,2,2,2,14,13,11,12,16,14,12,12,11
13852,20220320055,2,2,4,3,15,12,13,9,15,13,12,11,10
13853,20220320054,2,4,4,1,17,14,13,11,13,12,11,11,11
13854,20220320053,1,1,1,1,19,16,13,13,11,10,11,9,7
13855,20220320052,1,1,4,1,17,16,11,15,13,10,13,7,7
13856,20220320051,1,4,4,3,15,14,11,13,15,12,13,9,7
13857,20220320050,2,2,4,2,13,13,10,13,17,15,12,13,11
13858,20220320049,2,4,4,3,15,12,13,9,15,14,11,13,10
13859,20220320048,1,4,4,1,17,14,13,11,13,12,11,11,11
13860,20220320047,2,4,4,2,13,13,10,13,17,13,14,9,7
13861,20220320046,1,4,4,1,18,11,17,4,12,10,12,8,1
13862,20220320045,2,4,4,2,13,12,11,11,17,11,16,5,5
13863,20220320044,4,4,4,2,14,12,12,10,16,15,11,14,12
13864,20220320043,2,4,4,2,14,12,12,10,16,14,12,12,12
13865,20220320042,4,4,4,3,15,10,15,5,15,11,14,7,1
13866,20220320041,1,4,4,3,15,12,13,9,15,12,13,9,4
13867,20220320040,2,4,4,2,14,10,14,6,16,11,15,6,4
13868,20220320039,1,4,4,1,17,14,13,11,13,13,10,13,11
13869,20220320038,2,4,4,2,13,12,11,11,17,12,15,7,5
13870,20220320037,4,4,4,2,14,11,13,8,16,14,12,12,10
13871,20220320036,1,4,4,2,14,12,12,10,16,14,12,12,12
13872,20220320035,2,4,4,2,13,12,11,11,17,15,12,13,11
13873,20220320034,1,4,4,1,16,12,14,8,14,13,11,12,10
13874,20220320033,2,4,4,3,15,14,11,13,15,13,12,11,8
13875,20220320032,1,4,4,1,17,12,15,7,13,10,13,7,4
13876,20220320031,2,4,4,2,14,13,11,12,16,12,14,8,7
13877,20220320030,1,4,4,3,15,11,14,7,15,12,13,9,1
13878,20220320029,2,2,4,2,14,12,12,10,16,13,13,10,13
13879,20220320028,2,4,4,3,15,13,12,11,15,14,11,13,11
13880,20220320027,1,4,4,1,17,13,14,9,13,11,12,9,4
13881,20220320026,2,4,4,2,13,12,11,11,17,12,15,7,5
13882,20220320025,1,1,4,1,16,12,14,8,14,13,11,12,10
13883,20220320024,1,4,4,3,15,12,13,9,15,11,14,7,4
13884,20220320023,4,4,4,2,14,12,12,10,16,13,13,10,13
13885,20220320022,2,4,4,2,14,12,12,10,16,14,12,12,12
13886,20220320021,4,4,4,1,16,13,13,10,14,13,11,12,12
13887,20220320020,1,4,4,1,16,14,12,12,14,12,12,10,9
13888,20220320019,2,4,4,2,14,12,12,10,16,12,14,8,6
13889,20220320018,1,1,4,1,17,13,14,9,13,12,11,11,10
13890,20220320017,1,4,4,3,15,13,12,11,15,11,14,7,5
13891,20220320016,2,4,4,2,12,11,11,10,18,14,14,10,13
13892,20220320015,1,4,4,3,15,11,14,7,15,14,11,13,10
13893,20220320014,4,4,4,2,14,11,13,8,16,12,14,8,4
13894,20220320013,2,2,4,2,14,11,13,8,16,13,13,10,3
13895,20220320012,2,4,4,1,16,13,13,10,14,13,11,12,12
13896,20220320011,1,1,4,1,17,14,13,11,13,11,12,9,7
13897,20220320010,1,4,4,3,15,14,11,13,15,12,13,9,7
13898,20220320009,2,4,4,2,14,12,12,10,16,13,13,10,13
13899,20220320008,1,4,4,3,15,11,14,7,15,12,13,9,1
13900,20220320007,2,2,4,2,13,12,11,11,17,14,13,11,11
13901,20220320006,2,4,4,3,15,12,13,9,15,14,11,13,10
13902,20220320005,1,1,4,1,17,14,13,11,13,12,11,11,11
13903,20220320004,1,4,4,3,15,14,11,13,15,12,13,9,7
13904,20220321179,1,4,4,1,17,12,15,7,13,12,11,11,2
13905,20220321178,2,4,4,2,13,11,12,9,17,11,16,5,4
13906,20220321177,1,4,4,2,14,12,12,10,16,15,11,14,12
13907,20220321176,2,4,4,2,13,11,12,9,17,14,13,11,10
